408,4624918.1963,376846.3611,1.9356,-27.5250,ZIGZAGW
409,4624919.2563,376843.3789,1.9937,-27.4670,ZIGZAGW
410,4624920.1234,376840.2927,2.1138,-27.3470,ZIGZAGW
411,4624920.4070,376837.1412,2.2499,-27.2110,ZIGZAGW
412,4624921.2897,376833.9231,2.4209,-27.0400,ZIGZAGW
413,4624921.7476,376830.7763,2.6040,-26.8570,ZIGZAGW
414,4624922.4765,376827.8060,2.7461,-26.7150,ZIGZAGW
415,4624925.1374,376826.3725,2.6831,-26.7780,ZIGZAGW
416,4624928.0353,376825.5939,2.5092,-26.9520,ZIGZAGW
417,4624930.9871,376824.4248,2.3532,-27.1080,ZIGZAGW
418,4624933.9786,376823.5848,2.1512,-27.3100,ZIGZAGW
419,4624937.0805,376822.6612,1.9942,-27.4670,ZIGZAGW
420,4624940.0688,376821.8865,1.7922,-27.6690,ZIGZAGW
421,4624942.9768,376821.1011,1.5952,-27.8660,ZIGZAGW
422,4624946.4696,376820.1826,1.3423,-28.1190,ZIGZAGW
423,4624949.5200,376819.0605,1.1533,-28.3080,ZIGZAGW
424,4624952.4693,376817.7055,1.0623,-28.3990,ZIGZAGW
425,4624955.4536,376816.8614,0.9373,-28.5240,ZIGZAGW
426,4624958.3647,376815.4453,0.8394,-28.6220,ZIGZAGW
427,4624960.7777,376813.5209,0.7874,-28.6740,ZIGZAGW
428,4624961.7452,376810.4924,0.8415,-28.6200,ZIGZAGW
429,4624961.6893,376807.4779,0.9216,-28.5400,ZIGZAGW
430,4624962.0254,376804.3018,1.0127,-28.4490,ZIGZAGW
431,4624962.2772,376801.2336,1.0867,-28.3750,ZIGZAGW
432,4624962.5886,376798.0634,1.1608,-28.3010,ZIGZAGW
433,4624962.4770,376794.8943,1.2959,-28.1660,ZIGZAGW
434,4624961.9448,376791.7915,1.4860,-27.9760,ZIGZAGW
435,4624961.4115,376788.6582,1.7021,-27.7600,ZIGZAGW
436,4624961.0458,376785.4735,1.9612,-27.5010,ZIGZAGW
437,4624960.4102,376782.4216,2.2072,-27.2550,ZIGZAGW
438,4624959.5957,376779.4854,2.4653,-26.9970,ZIGZAGW
439,4624959.2811,376776.3861,2.6834,-26.7790,ZIGZAGW
440,4624960.6146,376773.5058,2.7235,-26.7390,ZIGZAGW
441,4624963.1148,376771.7566,2.6185,-26.8440,ZIGZAGW
442,4624966.0240,376770.3990,2.4216,-27.0410,ZIGZAGW
443,4624968.8637,376769.2566,2.1326,-27.3300,ZIGZAGW
444,4624971.8620,376769.0171,1.8986,-27.5640,ZIGZAGW
445,4624974.8875,376768.3754,1.6556,-27.8070,ZIGZAGW
446,4624977.9271,376767.1742,1.5086,-27.9540,ZIGZAGW
447,4624980.9023,376766.2376,1.3646,-28.0980,ZIGZAGW
448,4624983.9345,376765.1889,1.2057,-28.2570,ZIGZAGW
449,4624986.8681,376763.6641,1.0867,-28.3760,ZIGZAGW
450,4624989.8333,376762.4045,0.9357,-28.5270,ZIGZAGW
451,4624992.5844,376760.8630,0.8298,-28.6330,ZIGZAGW
452,4624994.2873,376758.3844,0.8358,-28.6270,ZIGZAGW
453,4624994.5445,376755.1775,0.9099,-28.5530,ZIGZAGW
454,4624994.3352,376752.0754,1.0600,-28.4030,ZIGZAGW
455,4624993.9976,376749.0563,1.2331,-28.2300,ZIGZAGW
456,4624993.9914,376745.8519,1.3902,-28.0730,ZIGZAGW
457,4624994.0030,376742.6859,1.5542,-27.9090,ZIGZAGW
458,4624994.1805,376739.6379,1.6893,-27.7740,ZIGZAGW
459,4624994.2964,376736.5454,1.8464,-27.6170,ZIGZAGW
460,4624994.4143,376733.4975,2.0125,-27.4510,ZIGZAGW
461,4624994.7265,376730.3030,2.1916,-27.2720,ZIGZAGW
462,4624994.9812,376727.1483,2.3077,-27.1560,ZIGZAGW
463,4624994.5243,376724.0650,2.5327,-26.9310,ZIGZAGW
464,4624914.4048,376707.7476,2.7083,-26.7560,BMOPUS (wheel)
465,4624915.3851,376706.3998,2.7014,-26.7630,REF2 (wheel)
466,4624913.1197,376704.5830,2.7134,-26.7510,REF3 (wheel)
467,4624910.2575,376698.6976,2.8446,-26.6200,RM4 (wheel)
468,4624914.4146,376707.7519,2.6893,-26.7750,BMOPUSF
469,4624915.3605,376706.4052,2.6964,-26.7680,REF2F
470,4624913.1280,376704.5618,2.7144,-26.7500,REF3F
471,4624910.2679,376698.7156,2.8106,-26.6540,RM4F
